model_name,display_name,epoch,train_loss,train_accuracy,train_macro_f1,train_fall_recall,train_fall_f1,val_loss,val_accuracy,val_macro_f1,val_fall_recall,val_fall_f1,val_not_fall_f1,lr
phase2_concat_common,Phase 2 2D+3D Concat Common,33,0.3559812766402515,0.8388059701492537,0.8386319845857418,0.8490566037735849,0.8333333333333334,0.46974311195887053,0.75,0.7499075101738809,0.7916666666666666,0.7450980392156863,0.7547169811320755,1.25e-05
phase2_concat_common,Phase 2 2D+3D Concat Common,34,0.36648329941194446,0.8298507462686567,0.8296989966555184,0.8427672955974843,0.8246153846153846,0.46283116707435024,0.7596153846153846,0.7594151938558342,0.7916666666666666,0.7524752475247525,0.7663551401869159,1.25e-05
phase2_concat_common,Phase 2 2D+3D Concat Common,35,0.376125174493932,0.8149253731343283,0.8147916963903552,0.8301886792452831,0.8098159509202454,0.46233660211929906,0.75,0.7499075101738809,0.7916666666666666,0.7450980392156863,0.7547169811320755,1.25e-05
phase2_concat_common,Phase 2 2D+3D Concat Common,36,0.38968248100423103,0.8477611940298507,0.847216633132126,0.8301886792452831,0.8380952380952381,0.4590560793876648,0.7596153846153846,0.7594151938558342,0.7916666666666666,0.7524752475247525,0.7663551401869159,6.25e-06
phase2_concat_common,Phase 2 2D+3D Concat Common,37,0.36376192080440806,0.8149253731343283,0.8146462483044192,0.8176100628930818,0.8074534161490683,0.46255035354540897,0.7596153846153846,0.7594151938558342,0.7916666666666666,0.7524752475247525,0.7663551401869159,6.25e-06
phase2_concat_common,Phase 2 2D+3D Concat Common,38,0.4096205978251215,0.808955223880597,0.8085714285714286,0.8050314465408805,0.8,0.46651162321750933,0.7596153846153846,0.7594151938558342,0.7916666666666666,0.7524752475247525,0.7663551401869159,6.25e-06
phase3_gated_fusion,Phase 3 Gated Fusion,1,1.7067176680066691,0.6,0.5973846595393557,0.5471698113207547,0.564935064935065,1.430902708035249,0.5865384615384616,0.5865002311604253,0.6458333333333334,0.5904761904761905,0.5825242718446602,0.0001
phase3_gated_fusion,Phase 3 Gated Fusion,2,1.4325101347111944,0.6358208955223881,0.6348806460834763,0.6163522012578616,0.6163522012578616,1.254688826891092,0.5865384615384616,0.5865002311604253,0.625,0.5825242718446602,0.5904761904761905,0.0001
phase3_gated_fusion,Phase 3 Gated Fusion,3,1.2216268993135708,0.6597014925373135,0.6577956989247311,0.6163522012578616,0.632258064516129,1.1292093556660872,0.6057692307692307,0.6057327785483125,0.6458333333333334,0.6019417475728155,0.6095238095238096,0.0001
phase3_gated_fusion,Phase 3 Gated Fusion,4,1.1163723283739233,0.6716417910447762,0.6705821354501895,0.6477987421383647,0.6518987341772152,1.038787990808487,0.6057692307692307,0.6057327785483125,0.6458333333333334,0.6019417475728155,0.6095238095238096,0.0001
phase3_gated_fusion,Phase 3 Gated Fusion,5,1.0646297237766322,0.6895522388059702,0.6878136200716847,0.6477987421383647,0.6645161290322581,0.9204904333903239,0.6153846153846154,0.6152423233444321,0.6458333333333334,0.6078431372549019,0.6226415094339622,0.0001
phase3_gated_fusion,Phase 3 Gated Fusion,6,0.9539525042718916,0.6865671641791045,0.6852095470776169,0.6540880503144654,0.6645367412140575,0.8628637080009167,0.625,0.6249653259361997,0.6875,0.6285714285714286,0.6213592233009708,0.0001
phase3_gated_fusion,Phase 3 Gated Fusion,7,0.8267912313119689,0.6746268656716418,0.672655066383383,0.6289308176100629,0.6472491909385113,0.798058970616414,0.6442307692307693,0.644197873324087,0.6875,0.6407766990291263,0.6476190476190476,0.0001
phase3_gated_fusion,Phase 3 Gated Fusion,8,0.814784317408035,0.6686567164179105,0.6676973396126933,0.6477987421383647,0.6498422712933754,0.7503124590103443,0.6538461538461539,0.6533333333333333,0.6666666666666666,0.64,0.6666666666666666,0.0001
phase3_gated_fusion,Phase 3 Gated Fusion,9,0.7697562217712403,0.6985074626865672,0.6963864286932098,0.6477987421383647,0.6710097719869706,0.7136668471189646,0.625,0.6241312204614957,0.625,0.6060606060606061,0.6422018348623854,0.0001
phase3_gated_fusion,Phase 3 Gated Fusion,10,0.7118395419263128,0.6895522388059702,0.6880819366852886,0.6540880503144654,0.6666666666666666,0.671071836581597,0.6538461538461539,0.6526901669758813,0.6458333333333334,0.6326530612244898,0.6727272727272727,0.0001
phase3_gated_fusion,Phase 3 Gated Fusion,11,0.7069099102892092,0.7134328358208956,0.7115591590729713,0.6666666666666666,0.6883116883116883,0.6568741454527929,0.625,0.6246877024151013,0.6458333333333334,0.6138613861386139,0.6355140186915887,0.0001
phase3_gated_fusion,Phase 3 Gated Fusion,12,0.6665510710495621,0.7104477611940299,0.7089539539091259,0.6729559748427673,0.6881028938906752,0.6381562948226929,0.6346153846153846,0.634074074074074,0.6458333333333334,0.62,0.6481481481481481,5e-05
phase3_gated_fusion,Phase 3 Gated Fusion,13,0.5965376567484727,0.7223880597014926,0.7211855988401751,0.6918238993710691,0.7028753993610224,0.6171235247300222,0.625,0.6246877024151013,0.6458333333333334,0.6138613861386139,0.6355140186915887,5e-05
phase3_gated_fusion,Phase 3 Gated Fusion,14,0.5837688154249049,0.7313432835820896,0.731053307642903,0.7358490566037735,0.7222222222222222,0.6187813981221273,0.625,0.6246877024151013,0.6458333333333334,0.6138613861386139,0.6355140186915887,5e-05
phase3_gated_fusion,Phase 3 Gated Fusion,15,0.5848877739550462,0.7014925373134329,0.7007218410520297,0.6855345911949685,0.6855345911949685,0.6164326220750809,0.6442307692307693,0.6439344869066346,0.6666666666666666,0.6336633663366337,0.6542056074766355,5e-05
phase3_gated_fusion,Phase 3 Gated Fusion,16,0.5415196963210605,0.7313432835820896,0.731053307642903,0.7358490566037735,0.7222222222222222,0.6106562660290644,0.6442307692307693,0.6434065424891113,0.6458333333333334,0.6262626262626263,0.6605504587155964,2.5e-05
phase3_gated_fusion,Phase 3 Gated Fusion,17,0.5287324328920735,0.7283582089552239,0.7278829588767194,0.7232704402515723,0.7165109034267912,0.5899869684989636,0.6538461538461539,0.6537180910099889,0.6875,0.6470588235294118,0.660377358490566,2.5e-05
phase3_gated_fusion,Phase 3 Gated Fusion,18,0.5363911021111617,0.746268656716418,0.7460423634336678,0.7547169811320755,0.7384615384615385,0.5934405796802961,0.6538461538461539,0.6526901669758813,0.6458333333333334,0.6326530612244898,0.6727272727272727,2.5e-05
phase3_gated_fusion,Phase 3 Gated Fusion,19,0.5472839348351778,0.7432835820895523,0.742896408938388,0.7421383647798742,0.7329192546583851,0.589811405310264,0.6730769230769231,0.6725925925925926,0.6875,0.66,0.6851851851851852,2.5e-05
phase3_gated_fusion,Phase 3 Gated Fusion,20,0.560220918014868,0.7134328358208956,0.7132258524753887,0.7232704402515723,0.7055214723926381,0.5841905382963327,0.6634615384615384,0.6631812713981678,0.6875,0.6534653465346535,0.6728971962616822,2.5e-05
phase3_gated_fusion,Phase 3 Gated Fusion,21,0.5864408635381443,0.7164179104477612,0.716164994425864,0.7232704402515723,0.7076923076923077,0.5876956708156146,0.6538461538461539,0.6537180910099889,0.6875,0.6470588235294118,0.660377358490566,2.5e-05
phase3_gated_fusion,Phase 3 Gated Fusion,22,0.5281852852052717,0.7313432835820896,0.7309381023773828,0.7295597484276729,0.7204968944099379,0.5811280745726365,0.6826923076923077,0.6819571865443426,0.6875,0.6666666666666666,0.6972477064220184,2.5e-05
phase3_gated_fusion,Phase 3 Gated Fusion,23,0.5474814954978316,0.7134328358208956,0.7133689839572193,0.7358490566037735,0.7090909090909091,0.5799591953937824,0.6730769230769231,0.6725925925925926,0.6875,0.66,0.6851851851851852,2.5e-05
phase3_gated_fusion,Phase 3 Gated Fusion,24,0.5220428823535123,0.7582089552238805,0.7579933110367894,0.7672955974842768,0.7507692307692307,0.5750438421964645,0.6634615384615384,0.662681864516727,0.6666666666666666,0.6464646464646465,0.6788990825688074,2.5e-05
phase3_gated_fusion,Phase 3 Gated Fusion,25,0.5060348822999357,0.7432835820895523,0.743006493969885,0.7484276729559748,0.7345679012345679,0.5782680694873517,0.6634615384615384,0.662681864516727,0.6666666666666666,0.6464646464646465,0.6788990825688074,2.5e-05
phase3_gated_fusion,Phase 3 Gated Fusion,26,0.5582113482169251,0.7343283582089553,0.7340914158305463,0.7421383647798742,0.7261538461538461,0.5703924206586984,0.6730769230769231,0.6729559748427673,0.7083333333333334,0.6666666666666666,0.6792452830188679,1.25e-05
phase3_gated_fusion,Phase 3 Gated Fusion,27,0.46727918564383664,0.755223880597015,0.7547321428571429,0.7484276729559748,0.74375,0.5641686056668942,0.6634615384615384,0.6631812713981678,0.6875,0.6534653465346535,0.6728971962616822,1.25e-05
phase3_gated_fusion,Phase 3 Gated Fusion,28,0.5099308627754895,0.746268656716418,0.7460423634336678,0.7547169811320755,0.7384615384615385,0.577472522854805,0.6634615384615384,0.6634304207119741,0.7083333333333334,0.6601941747572816,0.6666666666666666,1.25e-05
phase3_gated_fusion,Phase 3 Gated Fusion,29,0.4854314857454442,0.7343283582089553,0.7343188886215593,0.7672955974842768,0.7327327327327328,0.5617161381703156,0.6730769230769231,0.6729559748427673,0.7083333333333334,0.6666666666666666,0.6792452830188679,1.25e-05
phase3_gated_fusion,Phase 3 Gated Fusion,30,0.507262609609917,0.7343283582089553,0.7339870272392288,0.7358490566037735,0.7244582043343654,0.5590927933271115,0.6730769230769231,0.6725925925925926,0.6875,0.66,0.6851851851851852,6.25e-06
phase3_gated_fusion,Phase 3 Gated Fusion,31,0.5322513530503458,0.7223880597014926,0.7222296520180811,0.7358490566037735,0.7155963302752294,0.5618858727125021,0.6826923076923077,0.6826629680998613,0.7291666666666666,0.6796116504854369,0.6857142857142857,6.25e-06
phase3_gated_fusion,Phase 3 Gated Fusion,32,0.52847351075998,0.7313432835820896,0.731149236695677,0.7421383647798742,0.7239263803680982,0.5625310253638488,0.6923076923076923,0.6921938586755456,0.7291666666666666,0.6862745098039216,0.6981132075471698,6.25e-06
phase3_gated_fusion,Phase 3 Gated Fusion,33,0.5154284468337671,0.755223880597015,0.7548547154993932,0.7547169811320755,0.7453416149068323,0.5600032049875993,0.6730769230769231,0.6725925925925926,0.6875,0.66,0.6851851851851852,6.25e-06
phase3_gated_fusion,Phase 3 Gated Fusion,34,0.49148533860249305,0.7731343283582089,0.7730837789661319,0.7987421383647799,0.7696969696969697,0.5675919067401153,0.6826923076923077,0.6824280558897011,0.7083333333333334,0.6732673267326733,0.6915887850467289,6.25e-06
phase3_gated_fusion,Phase 3 Gated Fusion,35,0.47177771036304644,0.7582089552238805,0.7573440643863179,0.7358490566037735,0.7428571428571429,0.5733795888148822,0.6730769230769231,0.6725925925925926,0.6875,0.66,0.6851851851851852,6.25e-06
phase3_gated_fusion,Phase 3 Gated Fusion,36,0.48470341927969635,0.7701492537313432,0.7699442586399108,0.779874213836478,0.7630769230769231,0.5829107027787429,0.6826923076923077,0.6824280558897011,0.7083333333333334,0.6732673267326733,0.6915887850467289,3.125e-06
phase3_gated_fusion,Phase 3 Gated Fusion,37,0.5255543991700927,0.7283582089552239,0.7281159420289856,0.7358490566037735,0.72,0.5687322444640673,0.6923076923076923,0.6918518518518519,0.7083333333333334,0.68,0.7037037037037037,3.125e-06
phase3_gated_fusion,Phase 3 Gated Fusion,38,0.5320340954545718,0.7343283582089553,0.7341767637592389,0.7484276729559748,0.72782874617737,0.5637413951066824,0.6826923076923077,0.6819571865443426,0.6875,0.6666666666666666,0.6972477064220184,3.125e-06
phase3_gated_fusion,Phase 3 Gated Fusion,39,0.5408002627429678,0.7223880597014926,0.7217533424429976,0.710691823899371,0.7084639498432602,0.5648526446177409,0.6826923076923077,0.6819571865443426,0.6875,0.6666666666666666,0.6972477064220184,3.125e-06
phase3_gated_fusion,Phase 3 Gated Fusion,40,0.49499460227453884,0.7283582089552239,0.7277371415302449,0.7169811320754716,0.7147335423197492,0.5528974372607011,0.6730769230769231,0.6725925925925926,0.6875,0.66,0.6851851851851852,1.5625e-06
phase4_quality_gated,Phase 4 Quality-Gated,1,2.7018287786796913,0.5791044776119403,0.5730169491525423,0.48427672955974843,0.5220338983050847,1.7604992912652402,0.5673076923076923,0.5450568678915135,0.8541666666666666,0.6456692913385826,0.4444444444444444,0.0001
phase4_quality_gated,Phase 4 Quality-Gated,2,1.4314139608126968,0.5880597014925373,0.5879679144385026,0.6352201257861635,0.5941176470588235,0.8100747638023816,0.7211538461538461,0.7205078305995738,0.8333333333333334,0.7339449541284404,0.7070707070707071,0.0001
phase4_quality_gated,Phase 4 Quality-Gated,3,0.749815510991794,0.6746268656716418,0.6742088311132128,0.6729559748427673,0.6625386996904025,0.6784432759651771,0.7115384615384616,0.7114317425083241,0.75,0.7058823529411765,0.7169811320754716,0.0001
phase4_quality_gated,Phase 4 Quality-Gated,4,0.5754296897062615,0.7164179104477612,0.7159217702559159,0.710691823899371,0.7040498442367601,0.5860720506081214,0.75,0.749165120593692,0.875,0.7636363636363637,0.7346938775510204,0.0001
phase4_quality_gated,Phase 4 Quality-Gated,5,0.5013111162541518,0.7313432835820896,0.731149236695677,0.7987421383647799,0.7383720930232558,0.525893149467615,0.75,0.7496296296296296,0.8541666666666666,0.7592592592592593,0.74,0.0001
phase4_quality_gated,Phase 4 Quality-Gated,6,0.3975083557527457,0.8388059701492537,0.8382857755846385,0.8238993710691824,0.8291139240506329,0.49143012441121614,0.8076923076923077,0.8076211616722161,0.8541666666666666,0.803921568627451,0.8113207547169812,0.0001
phase4_quality_gated,Phase 4 Quality-Gated,7,0.39829167999438386,0.8059701492537313,0.8059424823320767,0.8364779874213837,0.8036253776435045,0.4699614346027374,0.8269230769230769,0.8269230769230769,0.8958333333333334,0.8269230769230769,0.8269230769230769,0.0001
phase4_quality_gated,Phase 4 Quality-Gated,8,0.3465576179881594,0.8417910447761194,0.8408322799845808,0.8050314465408805,0.8284789644012945,0.44921240439781773,0.8076923076923077,0.8070500927643784,0.8125,0.7959183673469388,0.8181818181818182,0.0001
phase4_quality_gated,Phase 4 Quality-Gated,9,0.31461321569200773,0.8477611940298507,0.8466901768648882,0.8050314465408805,0.8338762214983714,0.44902196297278774,0.8173076923076923,0.8164762700845175,0.8125,0.8041237113402062,0.8288288288288288,0.0001
phase4_quality_gated,Phase 4 Quality-Gated,10,0.277181043998519,0.8805970149253731,0.880416934389948,0.8867924528301887,0.8757763975155279,0.44903191924095154,0.8461538461538461,0.8460969293377729,0.8958333333333334,0.8431372549019608,0.8490566037735849,0.0001
phase4_quality_gated,Phase 4 Quality-Gated,11,0.2924719185971502,0.8477611940298507,0.847216633132126,0.8301886792452831,0.8380952380952381,0.45009860625633824,0.8076923076923077,0.8070500927643784,0.8125,0.7959183673469388,0.8181818181818182,0.0001
phase4_quality_gated,Phase 4 Quality-Gated,12,0.22615643659634377,0.8895522388059701,0.8893590052575673,0.8930817610062893,0.8847352024922118,0.47834345469108,0.8173076923076923,0.8168844407376518,0.8333333333333334,0.8080808080808081,0.8256880733944955,0.0001
phase4_quality_gated,Phase 4 Quality-Gated,13,0.21957025737015168,0.8925373134328358,0.8921905170564257,0.8805031446540881,0.8860759493670886,0.48479976103856015,0.8365384615384616,0.8353050768514205,0.8125,0.8210526315789474,0.8495575221238938,0.0001
phase4_quality_gated,Phase 4 Quality-Gated,14,0.19955026605235995,0.9014925373134328,0.9010658576529653,0.8805031446540881,0.8945686900958466,0.4734164292995746,0.8173076923076923,0.8134264941931829,0.7291666666666666,0.7865168539325843,0.8403361344537815,5e-05
phase4_quality_gated,Phase 4 Quality-Gated,15,0.1519209115362879,0.9253731343283582,0.9250498921613374,0.9056603773584906,0.9201277955271565,0.48952611593099743,0.8173076923076923,0.8134264941931829,0.7291666666666666,0.7865168539325843,0.8403361344537815,5e-05
phase4_quality_gated,Phase 4 Quality-Gated,16,0.17732223912851133,0.9283582089552239,0.9280189084658359,0.9056603773584906,0.9230769230769231,0.49517884162756115,0.8076923076923077,0.8058977230309817,0.7708333333333334,0.7872340425531915,0.8245614035087719,5e-05
phase4_quality_gated,Phase 4 Quality-Gated,17,0.15158317162474588,0.9343283582089552,0.9341588050314465,0.9308176100628931,0.9308176100628931,0.5009795289773208,0.8173076923076923,0.8152407667134174,0.7708333333333334,0.7956989247311828,0.8347826086956521,5e-05
phase4_quality_gated,Phase 4 Quality-Gated,18,0.1520926431488635,0.9402985074626866,0.9399081581402023,0.9056603773584906,0.935064935064935,0.4919700622558594,0.8365384615384616,0.8346891070593736,0.7916666666666666,0.8172043010752689,0.8521739130434782,2.5e-05
phase4_quality_gated,Phase 4 Quality-Gated,19,0.14396607751276955,0.9373134328358209,0.9370892018779342,0.9245283018867925,0.9333333333333333,0.4815587309690622,0.8461538461538461,0.8447181784247854,0.8125,0.8297872340425532,0.8596491228070176,2.5e-05
phase4_quality_gated,Phase 4 Quality-Gated,20,0.16529722554025367,0.9313432835820895,0.9311444937936211,0.9245283018867925,0.9274447949526814,0.4904030698996324,0.8365384615384616,0.8353050768514205,0.8125,0.8210526315789474,0.8495575221238938,2.5e-05
phase4_quality_concat,Phase 4 Quality-Concat,1,3.0611222042966246,0.564179104477612,0.5568783068783069,0.4591194968553459,0.5,2.450367973400996,0.5384615384615384,0.5377777777777778,0.625,0.5555555555555556,0.52,0.0001
phase4_quality_concat,Phase 4 Quality-Concat,2,1.9391010448114196,0.608955223880597,0.6065854467543412,0.559748427672956,0.5760517799352751,1.7580430049162645,0.6346153846153846,0.6324404761904762,0.6041666666666666,0.6041666666666666,0.6607142857142857,0.0001
phase4_quality_concat,Phase 4 Quality-Concat,3,1.367953440324584,0.6656716417910448,0.6653107828445015,0.6666666666666666,0.654320987654321,1.2146935829749475,0.5961538461538461,0.5955555555555556,0.6041666666666666,0.58,0.6111111111111112,0.0001
phase4_quality_concat,Phase 4 Quality-Concat,4,0.8485296260065107,0.7432835820895523,0.743006493969885,0.7484276729559748,0.7345679012345679,0.885671065403865,0.6442307692307693,0.6415463437354448,0.6041666666666666,0.6105263157894737,0.672566371681416,0.0001
phase4_quality_concat,Phase 4 Quality-Concat,5,0.6317787248696853,0.7373134328358208,0.7369172556578854,0.7358490566037735,0.7267080745341615,0.5992928582888383,0.7211538461538461,0.7198848332868951,0.7083333333333334,0.7010309278350515,0.7387387387387387,0.0001
phase4_quality_concat,Phase 4 Quality-Concat,6,0.5088881928529312,0.7373134328358208,0.7364657083601516,0.7169811320754716,0.7215189873417721,0.5159208293144519,0.75,0.7499075101738809,0.8333333333333334,0.7547169811320755,0.7450980392156863,0.0001
phase4_quality_concat,Phase 4 Quality-Concat,7,0.41608460483266346,0.7791044776119403,0.7791025092671799,0.8238993710691824,0.7797619047619048,0.49689222757632917,0.7788461538461539,0.7788257050392973,0.8333333333333334,0.7766990291262136,0.780952380952381,0.0001
phase4_quality_concat,Phase 4 Quality-Concat,8,0.3849336097489542,0.8149253731343283,0.8137152902346272,0.7735849056603774,0.7987012987012987,0.47914960292669445,0.8173076923076923,0.8171555473304339,0.8541666666666666,0.8118811881188119,0.822429906542056,0.0001
phase4_quality_concat,Phase 4 Quality-Concat,9,0.32370302810597773,0.8537313432835821,0.8536478811708169,0.8742138364779874,0.8501529051987767,0.4841681535427387,0.7403846153846154,0.7374474053295933,0.9166666666666666,0.7652173913043478,0.7096774193548387,0.0001
phase4_quality_concat,Phase 4 Quality-Concat,10,0.29156333025711684,0.8567164179104477,0.8567049262137307,0.8930817610062893,0.8554216867469879,0.48350443748327404,0.75,0.7496296296296296,0.8541666666666666,0.7592592592592593,0.74,0.0001
phase4_quality_concat,Phase 4 Quality-Concat,11,0.2476279710210971,0.8805970149253731,0.880416934389948,0.8867924528301887,0.8757763975155279,0.475970596075058,0.7980769230769231,0.7948717948717949,0.7291666666666666,0.7692307692307693,0.8205128205128205,0.0001
phase4_quality_concat,Phase 4 Quality-Concat,12,0.21652926108730372,0.9134328358208955,0.9127329889961824,0.8679245283018868,0.9049180327868852,0.5156286267133859,0.7980769230769231,0.7979087628389008,0.8958333333333334,0.8037383177570093,0.7920792079207921,5e-05
phase4_quality_concat,Phase 4 Quality-Concat,13,0.2174596322116567,0.8835820895522388,0.8835156605237116,0.9559748427672956,0.8862973760932945,0.5413347070033734,0.7884615384615384,0.7883832778394377,0.8333333333333334,0.7843137254901961,0.7924528301886793,5e-05
phase4_quality_concat,Phase 4 Quality-Concat,14,0.19466649413998446,0.8985074626865671,0.8980267869932674,0.8742138364779874,0.8910256410256411,0.5527191437207736,0.8173076923076923,0.8168844407376518,0.8333333333333334,0.8080808080808081,0.8256880733944955,5e-05
phase4_quality_concat,Phase 4 Quality-Concat,15,0.18237531343057975,0.9104477611940298,0.9100236355822948,0.8867924528301887,0.9038461538461539,0.5289309758406419,0.8173076923076923,0.815929203539823,0.7916666666666666,0.8,0.831858407079646,5e-05
phase4_quality_concat,Phase 4 Quality-Concat,16,0.17386322559705422,0.9343283582089552,0.9340173327603496,0.9119496855345912,0.9294871794871795,0.5270456809263963,0.8173076923076923,0.815929203539823,0.7916666666666666,0.8,0.831858407079646,2.5e-05
phase4_quality_concat,Phase 4 Quality-Concat,17,0.16031657319460343,0.9253731343283582,0.9249881324508057,0.89937106918239,0.9196141479099679,0.5247655235804044,0.8076923076923077,0.8058977230309817,0.7708333333333334,0.7872340425531915,0.8245614035087719,2.5e-05
phase4_quality_concat,Phase 4 Quality-Concat,18,0.16605817284157026,0.9223880597014925,0.921880605582263,0.8867924528301887,0.9155844155844156,0.5580457769907438,0.7884615384615384,0.7864874953340799,0.75,0.7659574468085106,0.8070175438596491,2.5e-05
